texte_normalise,texte,categorie_id,categorie_label
proposition de loi visant à renforcer la lutte contre les violences sexuelles et sexistes,proposition de loi visant à renforcer la lutte contre les violences sexuelles et sexistes,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à renforcer la parité dans les fonctions électives et exécutives du bloc communal,proposition de loi visant à renforcer la parité dans les fonctions électives et exécutives du bloc communal,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à renforcer la protection des mineurs et l'honorabilité dans le sport,proposition de loi visant à renforcer la protection des mineurs et l'honorabilité dans le sport,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à renforcer la protection des ressources en eau potable contre les pollutions diffuses,proposition de loi visant à renforcer la protection des ressources en eau potable contre les pollutions diffuses,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (procédure accélérée),proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (procédure accélérée),ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à renforcer la stabilité économique et la compétitivité du secteur agroalimentaire,proposition de loi visant à renforcer la stabilité économique et la compétitivité du secteur agroalimentaire,agriculture_alimentation,Agriculture & alimentation
proposition de loi visant à renforcer la sécurité des professionnels de santé,proposition de loi visant à renforcer la sécurité des professionnels de santé,sante_fin_de_vie,Santé & fin de vie
"proposition de loi visant à renforcer la sécurité, la rétention administrative et la prévention des risques d'attentat","proposition de loi visant à renforcer la sécurité, la rétention administrative et la prévention des risques d'attentat",securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à renforcer la voix des élus locaux au sein du service public de l'assainissement francilien,proposition de loi visant à renforcer la voix des élus locaux au sein du service public de l'assainissement francilien,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à renforcer le parcours inclusif des enfants à besoins éducatifs particuliers,proposition de loi visant à renforcer le parcours inclusif des enfants à besoins éducatifs particuliers,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à renforcer le rôle des maires dans l'attribution des logements sociaux,proposition de loi visant à renforcer le rôle des maires dans l'attribution des logements sociaux,logement_urbanisme,Logement & urbanisme
proposition de loi visant à renforcer le service civique,proposition de loi visant à renforcer le service civique,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à restaurer l'autorité de la justice à l'égard des mineurs délinquants et de leurs parents,proposition de loi visant à restaurer l'autorité de la justice à l'égard des mineurs délinquants et de leurs parents,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à revaloriser le métier de secrétaire de mairie (procédure accélérée),proposition de loi visant à revaloriser le métier de secrétaire de mairie (procédure accélérée),institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à revaloriser les métiers du travail social,proposition de loi visant à revaloriser les métiers du travail social,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à réduire l'impact environnemental de l'industrie textile,proposition de loi visant à réduire l'impact environnemental de l'industrie textile,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à réduire les retards de paiement afin de lutter contre les défaillances d'entreprises,proposition de loi visant à réduire les retards de paiement afin de lutter contre les défaillances d'entreprises,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à réformer la procédure d'octroi de la dotation d'équipement des territoires ruraux,proposition de loi visant à réformer la procédure d'octroi de la dotation d'équipement des territoires ruraux,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à réformer le mode d'élection des membres du conseil de paris et des conseils municipaux de lyon et de marseille,proposition de loi visant à réformer le mode d'élection des membres du conseil de Paris et des conseils municipaux de Lyon et de Marseille,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à réformer le mode d'élection des membres du conseil de paris et des conseils municipaux de lyon et marseille,proposition de loi visant à réformer le mode d'élection des membres du conseil de Paris et des conseils municipaux de Lyon et Marseille,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à régulariser le plui de la communauté de communes du bas chablais,proposition de loi visant à régulariser le PLUi de la Communauté de communes du Bas Chablais,logement_urbanisme,Logement & urbanisme
proposition de loi visant à réparer les préjudices causés par la transplantation de mineurs de la réunion en france hexagonale de 1962 à 1984,proposition de loi visant à réparer les préjudices causés par la transplantation de mineurs de La Réunion en France hexagonale de 1962 à 1984,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à résorber la précarité énergétique,proposition de loi visant à résorber la précarité énergétique,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à rétablir l'équité territoriale face aux déserts médicaux et à garantir l'accès à la santé pour tous,proposition de loi visant à rétablir l'équité territoriale face aux déserts médicaux et à garantir l'accès à la santé pour tous,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à se libérer de l'obligation alimentaire à l'égard d'un parent défaillant,proposition de loi visant à se libérer de l'obligation alimentaire à l'égard d'un parent défaillant,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à sortir la france du piège du narcotrafic,proposition de loi visant à sortir la France du piège du narcotrafic,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à soutenir et valoriser les commerces de proximité,proposition de loi visant à soutenir et valoriser les commerces de proximité,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à soutenir les collectivités territoriales dans la prévention et la gestion des inondations,proposition de loi visant à soutenir les collectivités territoriales dans la prévention et la gestion des inondations,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à supprimer la possibilité ouverte au dirigeant d'une entreprise de déposer une offre de rachat de l'entreprise après avoir organisé son dépôt de bilan,proposition de loi visant à supprimer la possibilité ouverte au dirigeant d'une entreprise de déposer une offre de rachat de l'entreprise après avoir organisé son dépôt de bilan,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à établir le droit à mourir dans la dignité,proposition de loi visant à établir le droit à mourir dans la dignité,sante_fin_de_vie,Santé & fin de vie
"proposition de loi, adoptée avec modifications par l'assemblée nationale en deuxième lecture, portant diverses mesures de justice sociale","proposition de loi, adoptée avec modifications par l'Assemblée nationale en deuxième lecture, portant diverses mesures de justice sociale",solidarites_droits_sociaux,Solidarités & droits sociaux
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, interdisant les pratiques visant à modifier l'orientation sexuelle ou l'identité de genre d'une personne","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, interdisant les pratiques visant à modifier l'orientation sexuelle ou l'identité de genre d'une personne",solidarites_droits_sociaux,Solidarités & droits sociaux
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, portant amélioration de l'accès aux soins par la confiance aux professionnels de santé","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, portant amélioration de l'accès aux soins par la confiance aux professionnels de santé",sante_fin_de_vie,Santé & fin de vie
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, portant fusion des filières à responsabilité élargie des producteurs d'emballages ménagers et des producteurs de papier","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, portant fusion des filières à responsabilité élargie des producteurs d'emballages ménagers et des producteurs de papier",ecologie_energie_climat,"Écologie, énergie & climat"
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, portant fusion des filières à responsabilité élargie des producteurs d'emballages ménagers et des producteurs de papier et amplification des encarts publicitaires destinés à informer le public sur la transition écologique","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, portant fusion des filières à responsabilité élargie des producteurs d'emballages ménagers et des producteurs de papier et amplification des encarts publicitaires destinés à informer le public sur la transition écologique",ecologie_energie_climat,"Écologie, énergie & climat"
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, portant mesures d'urgence pour assurer la régulation de l'accès au foncier agricole au travers de structures sociétaires","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, portant mesures d'urgence pour assurer la régulation de l'accès au foncier agricole au travers de structures sociétaires",agriculture_alimentation,Agriculture & alimentation
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, pour un accès plus juste, plus simple et plus transparent au marché de l'assurance emprunteur","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, pour un accès plus juste, plus simple et plus transparent au marché de l'assurance emprunteur",finances_fiscalite,Finances publiques & fiscalité
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, relative à la sécurité globale","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, relative à la sécurité globale",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, visant à améliorer la protection des lanceurs d'alerte","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, visant à améliorer la protection des lanceurs d'alerte",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, visant à améliorer le système de santé par la confiance et la simplification","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, visant à améliorer le système de santé par la confiance et la simplification",sante_fin_de_vie,Santé & fin de vie
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, visant à démocratiser le sport en france","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, visant à démocratiser le sport en France",education_enfance_jeunesse,"Éducation, enfance & jeunesse"
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, visant à encadrer l'influence commerciale et à lutter contre les dérives des influenceurs sur les réseaux sociaux","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, visant à encadrer l'influence commerciale et à lutter contre les dérives des influenceurs sur les réseaux sociaux",numerique_medias_culture,"Numérique, médias & culture"
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, visant à prolonger en 2024 l'utilisation des titres-restaurant pour des achats de produits alimentaires non directement consommables","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, visant à prolonger en 2024 l'utilisation des titres-restaurant pour des achats de produits alimentaires non directement consommables",travail_economie_entreprises,"Travail, économie & entreprises"
"proposition de loi, adoptée par l'assemblée nationale après engagement de la procédure accélérée, visant à renforcer la lutte contre la maltraitance animale","proposition de loi, adoptée par l'Assemblée nationale après engagement de la procédure accélérée, visant à renforcer la lutte contre la maltraitance animale",ecologie_energie_climat,"Écologie, énergie & climat"
"proposition de loi, adoptée par l'assemblée nationale, créant la fonction de directrice ou de directeur d'école","proposition de loi, adoptée par l'Assemblée nationale, créant la fonction de directrice ou de directeur d'école",education_enfance_jeunesse,"Éducation, enfance & jeunesse"
"proposition de loi, adoptée par l'assemblée nationale, relative à la protection patrimoniale des langues régionales et à leur promotion","proposition de loi, adoptée par l'Assemblée nationale, relative à la protection patrimoniale des langues régionales et à leur promotion",numerique_medias_culture,"Numérique, médias & culture"
"proposition de loi, adoptée par l'assemblée nationale, visant à assurer la revalorisation des pensions de retraites agricoles les plus faibles","proposition de loi, adoptée par l'Assemblée nationale, visant à assurer la revalorisation des pensions de retraites agricoles les plus faibles",solidarites_droits_sociaux,Solidarités & droits sociaux
"proposition de loi, adoptée par l'assemblée nationale, visant à favoriser l'accompagnement des couples confrontés à une fausse couche","proposition de loi, adoptée par l'Assemblée nationale, visant à favoriser l'accompagnement des couples confrontés à une fausse couche",sante_fin_de_vie,Santé & fin de vie
"proposition de loi, adoptée par l'assemblée nationale, visant à protéger le groupe électricité de france d'un démembrement","proposition de loi, adoptée par l'Assemblée nationale, visant à protéger le groupe Électricité de France d'un démembrement",ecologie_energie_climat,"Écologie, énergie & climat"
"proposition de loi, adoptée par l'assemblée nationale, visant à protéger les logements contre l'occupation illicite","proposition de loi, adoptée par l'Assemblée nationale, visant à protéger les logements contre l'occupation illicite",logement_urbanisme,Logement & urbanisme
"proposition de loi, adoptée par l'assemblée nationale, visant à réhabiliter les militaires « fusillés pour l'exemple » durant la première guerre mondiale","proposition de loi, adoptée par l'Assemblée nationale, visant à réhabiliter les militaires « fusillés pour l'exemple » durant la Première Guerre mondiale",defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
"proposition de loi, modifiée par l'assemblée nationale en première lecture, relative aux bibliothèques et au développement de la lecture publique","proposition de loi, modifiée par l'Assemblée nationale en première lecture, relative aux bibliothèques et au développement de la lecture publique",numerique_medias_culture,"Numérique, médias & culture"
"proposition de loi, modifiée par l'assemblée nationale en première lecture, visant à conforter l'économie du livre et à renforcer l'équité et la confiance entre ses acteurs","proposition de loi, modifiée par l'Assemblée nationale en première lecture, visant à conforter l'économie du livre et à renforcer l'équité et la confiance entre ses acteurs",numerique_medias_culture,"Numérique, médias & culture"
"proposition de loi, modifiée par l'assemblée nationale en première lecture, visant à favoriser l'accès de tous les étudiants à une offre de restauration à tarif modéré","proposition de loi, modifiée par l'Assemblée nationale en première lecture, visant à favoriser l'accès de tous les étudiants à une offre de restauration à tarif modéré",education_enfance_jeunesse,"Éducation, enfance & jeunesse"
"proposition de loi, modifiée par l'assemblée nationale, visant à protéger les mineurs des crimes et délits sexuels et de l'inceste","proposition de loi, modifiée par l'Assemblée nationale, visant à protéger les mineurs des crimes et délits sexuels et de l'inceste",securite_justice_ordre_public,"Sécurité, justice & ordre public"
"proposition de résolution européenne en application de l'article 73 quinquies c du règlement, visant à demander au gouvernement français de saisir la cour de justice de l'union européenne pour empêcher la ratification de l'accord avec le mercosur","proposition de résolution européenne en application de l'article 73 quinquies C du Règlement, visant à demander au Gouvernement français de saisir la Cour de justice de l'Union européenne pour empêcher la ratification de l'accord avec le Mercosur",defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
"proposition de résolution européenne en application de l'article 73 quinquies du règlement, sur l'avenir de l'agence européenne de garde-frontières et de garde-côtes (frontex)","proposition de résolution européenne en application de l'article 73 quinquies du Règlement, sur l'avenir de l'Agence européenne de garde-frontières et de garde-côtes (Frontex)",defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
"proposition de résolution européenne, en application de l'article 73 quinquies c du règlement, visant à demander au gouvernement français de saisir la cour de justice de l'union européenne pour empêcher la ratification de l'accord avec le mercosur","proposition de résolution européenne, en application de l'article 73 quinquies C du Règlement, visant à demander au Gouvernement français de saisir la Cour de justice de l'Union européenne pour empêcher la ratification de l'accord avec le Mercosur",defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
